dataset_label,item_id,importance_rank,difficulty_label,curriculum_scope,domain,unit,subunit,item,reading,aliases,prerequisite_ids,time_sensitivity,reference_date,legal_basis,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000258,258,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,経済成長率,けいざいせいちょうりつ,なし,PE-000248,stable,該当なし,なし,PE-000258-C01,formula,基本式,実質GDPを用いる経済成長率の基本式を答えよ。,（当期実質GDP－前期実質GDP）÷前期実質GDP×100,（当期実質GDP－前期実質GDP）÷前期実質GDP×100｜実質GDPの増加率,ある期間に実質国内総生産がどれだけ増減したかを百分率で示す指標。,なし,なし,経済成長率＝（当期実質GDP－前期実質GDP）÷前期実質GDP×100,%,なし,内閣府経済社会総合研究所「国民経済計算」,https://www.esri.cao.go.jp/jp/sna/menu.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000259,259,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,一人当たり国内総生産,ひとりあたりこくないそうせいさん,一人当たりGDP,PE-000246,stable,該当なし,なし,PE-000259-C01,formula,基本式,一人当たり国内総生産の基本式を答えよ。,国内総生産÷人口,国内総生産÷人口｜GDP÷人口,国内総生産を人口で割り、平均的な経済規模を示す指標。,なし,なし,一人当たりGDP＝GDP÷人口,なし,なし,内閣府経済社会総合研究所「国民経済計算」,https://www.esri.cao.go.jp/jp/sna/menu.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000260,260,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,ストック,すとっく,なし,なし,stable,該当なし,なし,PE-000260-C01,identify,資産・負債・人口など、一時点で測る残高。,次の説明に当てはまる用語は何か。資産・負債・人口など、一時点で測る残高。,ストック,ストック,資産・負債・人口など、一時点で測る残高。,フロー,ストックは一時点の残高、フローは一定期間の量。,なし,なし,なし,内閣府経済社会総合研究所「国民経済計算」,https://www.esri.cao.go.jp/jp/sna/menu.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000261,261,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,フロー,ふろー,なし,PE-000260,stable,該当なし,なし,PE-000261-C01,identify,所得・消費・生産など、一定期間に生じた量。,次の説明に当てはまる用語は何か。所得・消費・生産など、一定期間に生じた量。,フロー,フロー,所得・消費・生産など、一定期間に生じた量。,ストック,フローは期間量、ストックは時点残高。,なし,なし,なし,内閣府経済社会総合研究所「国民経済計算」,https://www.esri.cao.go.jp/jp/sna/menu.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000262,262,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,国富,こくふ,なし,なし,stable,該当なし,なし,PE-000262-C01,identify,国全体が保有する実物資産や対外純資産などの資産残高。,次の説明に当てはまる用語は何か。国全体が保有する実物資産や対外純資産などの資産残高。,国富,国富,国全体が保有する実物資産や対外純資産などの資産残高。,なし,なし,なし,なし,なし,内閣府経済社会総合研究所「国民経済計算」,https://www.esri.cao.go.jp/jp/sna/menu.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000263,263,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,景気循環,けいきじゅんかん,なし,PE-000257,stable,該当なし,なし,PE-000263-C01,identify,経済活動が好況・後退・不況・回復を繰り返す変動。,次の説明に当てはまる用語は何か。経済活動が好況・後退・不況・回復を繰り返す変動。,景気循環,景気循環,経済活動が好況・後退・不況・回復を繰り返す変動。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000264,264,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,好況,こうきょう,なし,なし,stable,該当なし,なし,PE-000264-C01,identify,生産・所得・雇用などの経済活動が活発な景気局面。,次の説明に当てはまる用語は何か。生産・所得・雇用などの経済活動が活発な景気局面。,好況,好況,生産・所得・雇用などの経済活動が活発な景気局面。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000265,265,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,後退,こうたい,なし,なし,stable,該当なし,なし,PE-000265-C01,identify,景気の山から谷へ向けて経済活動が縮小する局面。,次の説明に当てはまる用語は何か。景気の山から谷へ向けて経済活動が縮小する局面。,後退,後退,景気の山から谷へ向けて経済活動が縮小する局面。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000266,266,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,不況,ふきょう,なし,なし,stable,該当なし,なし,PE-000266-C01,identify,生産・所得・雇用などの経済活動が低迷する景気局面。,次の説明に当てはまる用語は何か。生産・所得・雇用などの経済活動が低迷する景気局面。,不況,不況,生産・所得・雇用などの経済活動が低迷する景気局面。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000267,267,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,回復,かいふく,なし,なし,stable,該当なし,なし,PE-000267-C01,identify,景気の谷から山へ向けて経済活動が拡大する局面。,次の説明に当てはまる用語は何か。景気の谷から山へ向けて経済活動が拡大する局面。,回復,回復,景気の谷から山へ向けて経済活動が拡大する局面。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000268,268,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,インフレーション,いんふれーしょん,なし,なし,stable,該当なし,なし,PE-000268-C01,identify,一般物価水準が持続的に上昇し、貨幣価値が低下する現象。,次の説明に当てはまる用語は何か。一般物価水準が持続的に上昇し、貨幣価値が低下する現象。,インフレーション,インフレーション,一般物価水準が持続的に上昇し、貨幣価値が低下する現象。,デフレーション,インフレは物価の持続的上昇、デフレは持続的下落。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000269,269,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,デフレーション,でふれーしょん,なし,なし,stable,該当なし,なし,PE-000269-C01,identify,一般物価水準が持続的に下落し、貨幣価値が上昇する現象。,次の説明に当てはまる用語は何か。一般物価水準が持続的に下落し、貨幣価値が上昇する現象。,デフレーション,デフレーション,一般物価水準が持続的に下落し、貨幣価値が上昇する現象。,インフレーション,デフレは物価の持続的下落、インフレは持続的上昇。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000270,270,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,ディスインフレーション,でぃすいんふれーしょん,なし,なし,stable,該当なし,なし,PE-000270-C01,identify,物価は上昇しているが、上昇率が低下していく状態。,次の説明に当てはまる用語は何か。物価は上昇しているが、上昇率が低下していく状態。,ディスインフレーション,ディスインフレーション,物価は上昇しているが、上昇率が低下していく状態。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000271,271,Deck 1・骨格,政治・経済,経済,国民経済,マクロ経済・金融・財政,スタグフレーション,すたぐふれーしょん,なし,PE-000268｜PE-000266,stable,該当なし,なし,PE-000271-C01,identify,景気停滞と物価上昇が同時に進む現象。,次の説明に当てはまる用語は何か。景気停滞と物価上昇が同時に進む現象。,スタグフレーション,スタグフレーション,景気停滞と物価上昇が同時に進む現象。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 公民編」,https://www.mext.go.jp/content/20211102-mxt_kyoiku02-100002620_04.pdf,なし
