dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,time_scale,spatial_scale,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
地学基礎 Deck1 全範囲最重要骨格,ES-000141,141,Deck1｜全範囲の最重要骨格,地球のすがた,火山地形,成層火山,せいそうかざん,なし,ES-000031｜ES-000044,万〜億年,地域,ES-000141-C01,identify,用語の同定,溶岩と火山砕屑物が重なり、比較的急な円錐形になった火山を何というか。,成層火山,成層火山,溶岩と火山砕屑物が重なり、比較的急な円錐形になった火山。,盾状火山,成層火山は溶岩と火山砕屑物が層状に重なる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000142,142,Deck1｜全範囲の最重要骨格,地球のすがた,火山地形,溶岩ドーム,ようがんどーむ,溶岩円頂丘,ES-000031｜ES-000032,複数尺度,地域,ES-000142-C01,identify,用語の同定,粘性の高い溶岩が火口付近に盛り上がってできるドーム状の地形を何というか。,溶岩ドーム,溶岩ドーム｜溶岩円頂丘,粘性の高い溶岩が火口付近に盛り上がってできるドーム状の地形。,盾状火山,溶岩ドームは粘性の高い溶岩が火口近くにたまる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000143,143,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,マグマの粘性,まぐまのねんせい,なし,ES-000032,該当なし,試料・露頭,ES-000143-C01,identify,用語の同定,マグマの流れにくさを表す性質を何というか。,マグマの粘性,マグマの粘性,マグマの流れにくさを表す性質。,密度,粘性は流れにくさ、密度は単位体積当たりの質量。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,粘性=ねんせい
地学基礎 Deck1 全範囲最重要骨格,ES-000144,144,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,二酸化ケイ素含有量,にさんかけいそがんゆうりょう,シリカ含有量｜SiO2含有量,ES-000143,該当なし,試料・露頭,ES-000144-C01,identify,用語の同定,マグマの粘性や火成岩の色と強く関係する、SiO2の割合を何というか。,二酸化ケイ素含有量,二酸化ケイ素含有量｜シリカ含有量｜SiO2含有量,マグマの粘性や火成岩の色と強く関係する、SiO2の割合。,鉄・マグネシウム含有量,一般にSiO2が多いほどマグマの粘性は高い。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000145,145,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,火山ガス,かざんがす,なし,ES-000031,秒〜日,地域,ES-000145-C01,identify,用語の同定,噴火や火口・噴気孔から放出される気体で、主成分は水蒸気であるものを何というか。,火山ガス,火山ガス,噴火や火口・噴気孔から放出される気体で、主成分は水蒸気であるもの。,火山灰,火山ガスは気体、火山灰は直径2 mm未満の固体粒子。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000146,146,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,火山灰,かざんばい,なし,ES-000044,秒〜日,複数尺度,ES-000146-C01,identify,用語の同定,火山砕屑物のうち、直径2 mm未満の細かな粒子を何というか。,火山灰,火山灰,火山砕屑物のうち、直径2 mm未満の細かな粒子。,火山礫,火山灰は直径2 mm未満。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000147,147,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,軽石,かるいし,なし,ES-000044,秒〜日,試料・露頭,ES-000147-C01,identify,用語の同定,ガスの泡の跡が多く、一般に白っぽく軽い多孔質の火山砕屑物を何というか。,軽石,軽石,ガスの泡の跡が多く、一般に白っぽく軽い多孔質の火山砕屑物。,スコリア,軽石は一般に淡色、スコリアは一般に暗色。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,軽石=かるいし
地学基礎 Deck1 全範囲最重要骨格,ES-000148,148,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,スコリア,すこりあ,なし,ES-000044,秒〜日,試料・露頭,ES-000148-C01,identify,用語の同定,ガスの泡の跡が多く、一般に黒っぽい多孔質の火山砕屑物を何というか。,スコリア,スコリア,ガスの泡の跡が多く、一般に黒っぽい多孔質の火山砕屑物。,軽石,スコリアは一般に暗色、軽石は一般に淡色。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000149,149,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,溶岩流,ようがんりゅう,なし,ES-000032,秒〜日,地域,ES-000149-C01,identify,用語の同定,地表へ噴出した溶岩が斜面に沿って流れる現象を何というか。,溶岩流,溶岩流,地表へ噴出した溶岩が斜面に沿って流れる現象。,火砕流,溶岩流は溶けた岩石の流れ、火砕流はガスと固体粒子の混合流。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000150,150,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,降灰,こうはい,なし,ES-000146,秒〜日,複数尺度,ES-000150-C01,identify,用語の同定,噴煙中の火山灰が地表へ降り積もる現象を何というか。,降灰,降灰,噴煙中の火山灰が地表へ降り積もる現象。,降水,降灰は火山灰の落下、降水は大気中の水が雨や雪として落ちること。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,降灰=こうはい
地学基礎 Deck1 全範囲最重要骨格,ES-000151,151,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,火山泥流,かざんでいりゅう,ラハール,ES-000146,秒〜日,地域,ES-000151-C01,identify,用語の同定,火山灰などの火山噴出物が水と混ざって谷沿いを流れ下る現象を何というか。,火山泥流,火山泥流｜ラハール,火山灰などの火山噴出物が水と混ざって谷沿いを流れ下る現象。,土石流,火山泥流は火山噴出物を多く含む泥流。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,泥流=でいりゅう
地学基礎 Deck1 全範囲最重要骨格,ES-000152,152,Deck1｜全範囲の最重要骨格,地球のすがた,堆積岩,凝灰岩,ぎょうかいがん,なし,ES-000146,万〜億年,試料・露頭,ES-000152-C01,identify,用語の同定,主に火山灰が堆積して固まった岩石を何というか。,凝灰岩,凝灰岩,主に火山灰が堆積して固まった岩石。,流紋岩,凝灰岩は火山灰が堆積・固結した岩石、流紋岩は溶岩が固まった火山岩。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,凝灰岩=ぎょうかいがん
地学基礎 Deck1 全範囲最重要骨格,ES-000153,153,Deck1｜全範囲の最重要骨格,地球のすがた,鉱物,造岩鉱物,ぞうがんこうぶつ,なし,なし,該当なし,試料・露頭,ES-000153-C01,identify,用語の同定,岩石を構成する主要な鉱物を何というか。,造岩鉱物,造岩鉱物,岩石を構成する主要な鉱物。,なし,なし,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,造岩鉱物=ぞうがんこうぶつ
地学基礎 Deck1 全範囲最重要骨格,ES-000154,154,Deck1｜全範囲の最重要骨格,地球のすがた,鉱物,石英,せきえい,クォーツ,ES-000153,該当なし,試料・露頭,ES-000154-C01,identify,用語の同定,SiO2を主成分とし、へき開がなくガラス光沢を示す代表的な造岩鉱物を何というか。,石英,石英｜クォーツ,SiO2を主成分とし、へき開がなくガラス光沢を示す代表的な造岩鉱物。,長石,石英には明瞭なへき開がなく、長石にはへき開がある。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,石英=せきえい
地学基礎 Deck1 全範囲最重要骨格,ES-000155,155,Deck1｜全範囲の最重要骨格,地球のすがた,鉱物,長石,ちょうせき,なし,ES-000153,該当なし,試料・露頭,ES-000155-C01,identify,用語の同定,地殻の岩石に広く含まれ、二方向のへき開をもつ代表的な造岩鉱物を何というか。,長石,長石,地殻の岩石に広く含まれ、二方向のへき開をもつ代表的な造岩鉱物。,石英,長石には二方向のへき開があり、石英には明瞭なへき開がない。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,長石=ちょうせき
地学基礎 Deck1 全範囲最重要骨格,ES-000156,156,Deck1｜全範囲の最重要骨格,地球のすがた,鉱物,黒雲母,くろうんも,なし,ES-000153,該当なし,試料・露頭,ES-000156-C01,identify,用語の同定,黒色で薄いシート状にはがれやすい造岩鉱物を何というか。,黒雲母,黒雲母,黒色で薄いシート状にはがれやすい造岩鉱物。,角閃石,黒雲母は薄い板状にはがれやすい。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,黒雲母=くろうんも
地学基礎 Deck1 全範囲最重要骨格,ES-000157,157,Deck1｜全範囲の最重要骨格,地球のすがた,鉱物,輝石,きせき,なし,ES-000153,該当なし,試料・露頭,ES-000157-C01,identify,用語の同定,暗色で短い柱状の結晶になりやすい造岩鉱物を何というか。,輝石,輝石,暗色で短い柱状の結晶になりやすい造岩鉱物。,角閃石,輝石は短い柱状、角閃石は細長い柱状になりやすい。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,輝石=きせき
地学基礎 Deck1 全範囲最重要骨格,ES-000158,158,Deck1｜全範囲の最重要骨格,地球のすがた,鉱物,かんらん石,かんらんせき,橄欖石｜オリビン,ES-000153,該当なし,試料・露頭,ES-000158-C01,identify,用語の同定,黄緑色で粒状になりやすく、玄武岩やかんらん岩に多い造岩鉱物を何というか。,かんらん石,かんらん石｜橄欖石｜オリビン,黄緑色で粒状になりやすく、玄武岩やかんらん岩に多い造岩鉱物。,輝石,かんらん石は黄緑色の粒状結晶が特徴。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,橄欖石=かんらんせき
